ProductKey;Product Item Code;Product Sub Category;Product Category;EnglishProductName;ModelName;EnglishDescription;StartDate;EndDate;Product Status
594;BK-M18S-48;Mountain Bikes;Bikes;Mountain-500 Silver, 48;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
595;BK-M18S-52;Mountain Bikes;Bikes;Mountain-500 Silver, 52;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
596;BK-M18B-40;Mountain Bikes;Bikes;Mountain-500 Black, 40;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
597;BK-M18B-42;Mountain Bikes;Bikes;Mountain-500 Black, 42;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
598;BK-M18B-44;Mountain Bikes;Bikes;Mountain-500 Black, 44;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
599;BK-M18B-48;Mountain Bikes;Bikes;Mountain-500 Black, 48;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
600;BK-M18B-52;Mountain Bikes;Bikes;Mountain-500 Black, 52;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
601;BB-7421;Bottom Brackets;Components;LL Bottom Bracket;LL Bottom Bracket;Chromoly steel.;2020-07-01 00:00:00.000;NULL;Current
602;BB-8107;Bottom Brackets;Components;ML Bottom Bracket;ML Bottom Bracket;"Aluminum alloy cups; large diameter spindle.";2020-07-01 00:00:00.000;NULL;Current
603;BB-9108;Bottom Brackets;Components;HL Bottom Bracket;HL Bottom Bracket;Aluminum alloy cups and a hollow axle.;2020-07-01 00:00:00.000;NULL;Current
604;BK-R19B-44;Road Bikes;Bikes;Road-750 Black, 44;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";2020-07-01 00:00:00.000;NULL;Current
605;BK-R19B-48;Road Bikes;Bikes;Road-750 Black, 48;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";2020-07-01 00:00:00.000;NULL;Current
606;BK-R19B-52;Road Bikes;Bikes;Road-750 Black, 52;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";2020-07-01 00:00:00.000;NULL;Current
